대분류(24),중분류(81),소분류(279),"세분류(1,114)",직업명
문화·예술· 디자인·방송,문화콘텐츠,영상제작,영상조명,감독 및 기술감독
문화·예술· 디자인·방송,문화콘텐츠,영상제작,영상조명,조명·영사 기사
문화·예술· 디자인·방송,문화콘텐츠,영상제작,영상음향제작,감독 및 기술감독
문화·예술· 디자인·방송,문화콘텐츠,영상제작,영상음향제작,음향·녹음 기사
문화·예술· 디자인·방송,문화콘텐츠,영상제작,영상그래픽,미디어 콘텐츠 디자이너
문화·예술· 디자인·방송,문화콘텐츠,영상제작,영상그래픽,감독 및 기술감독
문화·예술· 디자인·방송,문화콘텐츠,영상제작,영상편집,감독 및 기술감독
문화·예술· 디자인·방송,문화콘텐츠,영상제작,영상편집,영상·녹화·편집 기사
문화·예술· 디자인·방송,문화콘텐츠,영상제작,영상미술,실내장식 디자이너
문화·예술· 디자인·방송,문화콘텐츠,영상제작,영상미술,감독 및 기술감독
운전·운송,자동차운전·운송,자동차운전·운송,여객운송,운송 사무원
운전·운송,자동차운전·운송,자동차운전·운송,여객운송,택시 운전원
운전·운송,자동차운전·운송,자동차운전·운송,여객운송,버스 운전원
운전·운송,자동차운전·운송,자동차운전·운송,화물운송,운송 사무원
운전·운송,자동차운전·운송,자동차운전·운송,화물운송,화물차·특수차 운전원
운전·운송,자동차운전·운송,자동차운전·운송,수송포장,자재·구매·물류 사무원
운전·운송,철도운전·운송,철도운전운영,철도관제,관제사
운전·운송,철도운전·운송,철도운전운영,열차운용DIA,운송 사무원
운전·운송,철도운전·운송,철도운전운영,철도운전,철도·전동차 기관사
운전·운송,철도운전·운송,철도운전운영,기지내차량운전,철도·전동차 기관사
운전·운송,철도운전·운송,철도시설유지보수,철도선로시설물유지 보수,철로 설치·보수원
운전·운송,철도운전·운송,철도시설유지보수,정비기지시설물유지 보수,공업기계 설치·정비원
운전·운송,철도운전·운송,철도시설유지보수,역시설물유지보수,기타 건축 마감 기능원
운전·운송,철도운전·운송,철도시설유지보수,철도정보통신시설물 유지보수,통신장비 설치·수리원
운전·운송,선박운전·운송,선박운항,항해,"선장, 항해사 및 도선사"
운전·운송,선박운전·운송,선박운항,선박기관운전,"선장, 항해사 및 도선사"
운전·운송,선박운전·운송,선박운항,선박통신,통신·방송송출 장비 기사
운전·운송,선박운전·운송,선박운항,수면비행선박조종,"선장, 항해사 및 도선사"
운전·운송,선박운전·운송,선박운항,수상레저기구조종,기타 스포츠 및  여가서비스 종사원
운전·운송,선박운전·운송,선박운항,선박교통관제,관제사
운전·운송,선박운전·운송,선박운항,선박갑판관리,선박승무원 및 관련 종사원 (선박객실 승무원 제외)
운전·운송,선박운전·운송,검수·검량,검수검정,자재·구매·물류 사무원
운전·운송,항공운전·운송,항공기조종운송,경량항공기조종,항공기 조종사
운전·운송,항공운전·운송,항공기조종운송,자가용항공기조종,항공기 조종사
운전·운송,항공운전·운송,항공기조종운송,사업용항공기조종,항공기 조종사
운전·운송,항공운전·운송,항공기조종운송,운송용항공기조종,항공기 조종사
운전·운송,항공운전·운송,항공기조종운송,소형무인기운용·조종,촬영 기사
운전·운송,항공운전·운송,항공운항,항공교통관제,관제사
운전·운송,항공운전·운송,항공운항,운항관리,운송 사무원
운전·운송,항공운전·운송,항공운항,항공안전,산업 안전원 및 위험 관리원
운전·운송,항공운전·운송,항공운항,항공보안,시설·특수 경비원
운전·운송,항공운전·운송,항공운항,항공여객운송서비스,운송 사무원
운전·운송,항공운전·운송,항공운항,항공화물운송서비스,운송 사무원
운전·운송,항공운전·운송,항행안전시설,항행안전무선시설 운영관리,통신공학 기술자 및 연구원
운전·운송,항공운전·운송,항행안전시설,항행안전무선시설 운영관리,통신·방송송출 장비 기사
영업판매,영업,일반·해외영업,일반영업,기술 영업원
영업판매,영업,일반·해외영업,일반영업,제품·광고 영업원
영업판매,영업,일반·해외영업,해외영업,해외 영업원
영업판매,부동산,부동산컨설팅,부동산개발,부동산 컨설턴트 및 중개인
영업판매,부동산,부동산컨설팅,부동산분양,기획·마케팅 사무원
영업판매,부동산,부동산컨설팅,부동산경·공매,부동산 컨설턴트 및 중개인
영업판매,부동산,부동산관리,주택관리,총무 사무원 및 대학 행정조교
영업판매,부동산,부동산관리,상업용건물관리,총무 사무원 및 대학 행정조교
영업판매,부동산,부동산관리,부동산자산관리,부동산 컨설턴트 및 중개인
영업판매,부동산,부동산중개,부동산중개,부동산 컨설턴트 및 중개인
영업판매,부동산,부동산중개,부동산정보제공,기획·마케팅 사무원
영업판매,부동산,부동산중개,부동산정보제공,고객 상담원 및 모니터 요원
영업판매,부동산,감정평가,부동산·동산감정평가,감정 전문가
영업판매,부동산,감정평가,기업가치평가,경영·진단 전문가
영업판매,부동산,감정평가,기업가치평가,회계사
영업판매,부동산,감정평가,기업가치평가,감정 전문가
영업판매,부동산,감정평가,기업가치평가,투자·신용 분석가
영업판매,부동산,감정평가,감정평가가격정보제공,감정 전문가
영업판매,판매,e-비지니스,통신판매,텔레마케터
영업판매,판매,e-비지니스,전자상거래,웹 개발자
영업판매,판매,e-비지니스,전자상거래,웹 운영자
영업판매,판매,e-비지니스,전자상거래,온라인 판매원
영업판매,판매,일반판매,매장판매,소규모 상점 경영 및  일선 관리 종사원
영업판매,판매,일반판매,매장판매,상점 판매원
영업판매,판매,일반판매,방문판매,방문 판매원
영업판매,판매,상품중개경매,농축수산물경매,상품 중개인 및 경매사
경비·청소,경비,경비·경호,보안,시설·특수 경비원
경비·청소,경비,경비·경호,보안,경비원(건물 관리원)
경비·청소,경비,경비·경호,경호,경호원
경비·청소,청소,청소,환경미화,청소원
경비·청소,청소,청소,가사지원,가사 도우미
이용·숙박· 여행·오락·스포츠,이·미용,이·미용서비스,헤어미용,미용사
이용·숙박· 여행·오락·스포츠,이·미용,이·미용서비스,피부미용,피부 및 체형 관리사
이용·숙박· 여행·오락·스포츠,이·미용,이·미용서비스,메이크업,메이크업 아티스트 및 분장사
이용·숙박· 여행·오락·스포츠,이·미용,이·미용서비스,네일미용,피부 및 체형 관리사
이용·숙박· 여행·오락·스포츠,이·미용,이·미용서비스,이용,이용사
이용·숙박· 여행·오락·스포츠,결혼·장례,결혼서비스,결혼상담,결혼상담원 및 웨딩플래너
이용·숙박· 여행·오락·스포츠,결혼·장례,결혼서비스,웨딩플래너,결혼상담원 및 웨딩플래너
이용·숙박· 여행·오락·스포츠,결혼·장례,결혼서비스,결혼예식장관리,혼례 종사원
이용·숙박· 여행·오락·스포츠,결혼·장례,결혼서비스,웨딩이벤트,결혼상담원 및 웨딩플래너
이용·숙박· 여행·오락·스포츠,결혼·장례,장례서비스,장례지원,장례 지도사 및 장례 상담원
이용·숙박· 여행·오락·스포츠,결혼·장례,장례서비스,장례지도,장례 지도사 및 장례 상담원
이용·숙박· 여행·오락·스포츠,관광·레저,여행서비스,여행상품개발,여행상품 개발자
이용·숙박· 여행·오락·스포츠,관광·레저,여행서비스,여행상품상담,여행 사무원
이용·숙박· 여행·오락·스포츠,관광·레저,여행서비스,국내여행안내,여행 안내원 및 해설사
이용·숙박· 여행·오락·스포츠,관광·레저,여행서비스,해외여행안내,여행 안내원 및 해설사
이용·숙박· 여행·오락·스포츠,관광·레저,여행서비스,항공객실서비스,항공기 객실승무원
이용·숙박· 여행·오락·스포츠,관광·레저,숙박서비스,숙박기획·개발,상품 기획자
이용·숙박· 여행·오락·스포츠,관광·레저,숙박서비스,숙박기획·개발,기획·마케팅 사무원
이용·숙박· 여행·오락·스포츠,관광·레저,숙박서비스,객실관리,숙박시설 서비스원
이용·숙박· 여행·오락·스포츠,관광·레저,숙박서비스,객실관리,청소원
이용·숙박· 여행·오락·스포츠,관광·레저,숙박서비스,부대시설관리,숙박시설 서비스원
이용·숙박· 여행·오락·스포츠,관광·레저,숙박서비스,부대시설관리,홀서빙원
이용·숙박· 여행·오락·스포츠,관광·레저,숙박서비스,연회관리,행사 기획자
이용·숙박· 여행·오락·스포츠,관광·레저,숙박서비스,접객서비스,숙박시설 서비스원
이용·숙박· 여행·오락·스포츠,관광·레저,컨벤션,회의기획,행사 기획자
이용·숙박· 여행·오락·스포츠,관광·레저,컨벤션,전시기획,행사 기획자
이용·숙박· 여행·오락·스포츠,관광·레저,컨벤션,이벤트기획,행사 기획자
이용·숙박· 여행·오락·스포츠,관광·레저,관광레저서비스,카지노기획개발,기획·마케팅 사무원
이용·숙박· 여행·오락·스포츠,관광·레저,관광레저서비스,카지노운영관리,기획·마케팅 사무원
이용·숙박· 여행·오락·스포츠,관광·레저,관광레저서비스,카지노운영관리,기타 스포츠 및 여가서비스 종사원
이용·숙박· 여행·오락·스포츠,관광·레저,관광레저서비스,크루즈운영관리,기획·마케팅 사무원
이용·숙박· 여행·오락·스포츠,관광·레저,관광레저서비스,크루즈운영관리,숙박시설 서비스원
이용·숙박· 여행·오락·스포츠,관광·레저,관광레저서비스,유원시설운영관리,숙박시설 서비스원
이용·숙박· 여행·오락·스포츠,관광·레저,관광레저서비스,리조트운영관리,미용·여행·숙박·스포츠 관리자
이용·숙박· 여행·오락·스포츠,관광·레저,관광레저서비스,리조트운영관리,기획·마케팅 사무원
이용·숙박· 여행·오락·스포츠,스포츠,스포츠용품,스포츠용품제작,상품 기획자
이용·숙박· 여행·오락·스포츠,스포츠,스포츠시설,스포츠시설개발,기획·마케팅 사무원
이용·숙박· 여행·오락·스포츠,스포츠,스포츠시설,스포츠시설운영관리,기획·마케팅 사무원
이용·숙박· 여행·오락·스포츠,스포츠,스포츠경기·지도,선수스포츠지도,스포츠 감독 및 코치
이용·숙박· 여행·오락·스포츠,스포츠,스포츠경기·지도,일반인스포츠지도,"스포츠강사, 레크리에이션 강사 및 기타 관련 전문가"
이용·숙박· 여행·오락·스포츠,스포츠,스포츠경기·지도,건강운동관리,"스포츠강사, 레크리에이션 강사 및 기타 관련 전문가"
이용·숙박· 여행·오락·스포츠,스포츠,스포츠경기·지도,경기기록분석,경기 심판 및 경기 기록원
이용·숙박· 여행·오락·스포츠,스포츠,스포츠경기·지도,경기심판,경기 심판 및 경기 기록원
이용·숙박· 여행·오락·스포츠,스포츠,스포츠경기·지도,경기지원,기타 스포츠 및 여가서비스 종사원
이용·숙박· 여행·오락·스포츠,스포츠,스포츠경기·지도,건강운동ICT융복합 콘텐츠개발,기획·마케팅 사무원
이용·숙박· 여행·오락·스포츠,스포츠,스포츠경기·지도,건강운동ICT융복합 콘텐츠개발,웹 개발자
이용·숙박· 여행·오락·스포츠,스포츠,스포츠경기·지도,건강운동ICT융복합 콘텐츠개발,"스포츠강사, 레크리에이션 강사 및 기타 관련 전문가"
이용·숙박· 여행·오락·스포츠,스포츠,스포츠경기·지도,경기력향상융복합 콘텐츠개발,생명과학 연구원
이용·숙박· 여행·오락·스포츠,스포츠,스포츠경기·지도,경기력향상융복합 콘텐츠개발,"스포츠강사, 레크리에이션 강사 및 기타 관련 전문가"
이용·숙박· 여행·오락·스포츠,스포츠,스포츠경기·지도,골프캐디,기타 스포츠 및 여가서비스 종사원
이용·숙박· 여행·오락·스포츠,스포츠,스포츠마케팅,스포츠이벤트,행사 기획자
이용·숙박· 여행·오락·스포츠,스포츠,스포츠마케팅,스포츠라이선싱,기획·마케팅 사무원
이용·숙박· 여행·오락·스포츠,스포츠,스포츠마케팅,스포츠에이전트,연예인매니저 및 스포츠매니저
이용·숙박· 여행·오락·스포츠,스포츠,스포츠마케팅,스포츠정보관리,경기 심판 및 경기 기록원
이용·숙박· 여행·오락·스포츠,스포츠,레크리에이션,레크리에이션지도,"스포츠강사, 레크리에이션 강사 및 기타 관련 전문가"
음식서비스,식음료조리· 서비스,음식조리,음식조리공통직무,주방장 및 요리 연구가
음식서비스,식음료조리· 서비스,음식조리,음식조리공통직무,한식 조리사
음식서비스,식음료조리· 서비스,음식조리,음식조리공통직무,중식 조리사
음식서비스,식음료조리· 서비스,음식조리,음식조리공통직무,양식 조리사
음식서비스,식음료조리· 서비스,음식조리,음식조리공통직무,일식 조리사
음식서비스,식음료조리· 서비스,음식조리,한식조리,한식 조리사
음식서비스,식음료조리· 서비스,음식조리,양식조리,양식 조리사
음식서비스,식음료조리· 서비스,음식조리,중식조리,중식 조리사
음식서비스,식음료조리· 서비스,음식조리,일식조리,일식 조리사
음식서비스,식음료조리· 서비스,음식조리,복어조리,일식 조리사
음식서비스,식음료조리· 서비스,식음료서비스,식음료접객,홀서빙원
음식서비스,식음료조리· 서비스,식음료서비스,소믈리에,홀서빙원
음식서비스,식음료조리· 서비스,식음료서비스,커피관리,음료조리사
음식서비스,식음료조리· 서비스,식음료서비스,바텐더,바텐더
음식서비스,식음료조리· 서비스,식음료서비스,식공간연출,기타 음식 서비스 종사원
음식서비스,식음료조리· 서비스,외식경영,외식운영관리,기획·마케팅 사무원
건설,건설공사관리,건설시공전관리,설계기획관리,건축가
건설,건설공사관리,건설시공전관리,설계기획관리,건축공학 기술자
건설,건설공사관리,건설시공전관리,설계기획관리,토목공학 기술자
건설,건설공사관리,건설시공관리,건설공사공정관리,건축공학 기술자
건설,건설공사관리,건설시공관리,건설공사공정관리,토목공학 기술자
건설,건설공사관리,건설시공관리,건설공사품질관리,건축공학 기술자
건설,건설공사관리,건설시공관리,건설공사품질관리,토목공학 기술자
건설,건설공사관리,건설시공관리,건설공사환경관리,건축공학 기술자
건설,건설공사관리,건설시공관리,건설공사환경관리,토목공학 기술자
건설,건설공사관리,건설시공관리,건설공사공무관리,건축공학 기술자
건설,건설공사관리,건설시공관리,건설공사공무관리,토목공학 기술자
건설,건설공사관리,건설시공후관리,유지관리,건축공학 기술자
건설,건설공사관리,건설시공후관리,유지관리,토목공학 기술자
건설,토목,토목설계·감리,도로설계,토목공학 기술자
건설,토목,토목설계·감리,공항설계,토목공학 기술자
건설,토목,토목설계·감리,터널설계,토목공학 기술자
건설,토목,토목설계·감리,교량설계,토목공학 기술자
건설,토목,토목설계·감리,항만(해양)설계,토목공학 기술자
건설,토목,토목설계·감리,상하수도설계,토목공학 기술자
건설,토목,토목설계·감리,하천(댐)설계,토목공학 기술자
건설,토목,토목설계·감리,지반설계,토목공학 기술자
건설,토목,토목설계·감리,단지설계,토목공학 기술자
건설,토목,토목설계·감리,철도설계,토목공학 기술자
건설,토목,토목설계·감리,토목건설사업관리,토목공학 기술자
건설,토목,토목설계·감리,토목시설물경관,토목공학 기술자
건설,토목,토목시공,토공,건설·채굴 기계 운전원
건설,토목,토목시공,토공,기타 채굴·토목 종사원
건설,토목,토목시공,지반개량,건설·채굴 기계 운전원
건설,토목,토목시공,지반개량,기타 채굴·토목 종사원
건설,토목,토목시공,포장,건설·채굴 기계 운전원
건설,토목,토목시공,포장,기타 채굴·토목 종사원
건설,토목,토목시공,수중구조물시공,기타 채굴·토목 종사원
건설,토목,토목시공,삭도시공,기타 채굴·토목 종사원
건설,토목,토목시공,궤도시공,건설·채굴 기계 운전원
건설,토목,토목시공,궤도시공,철로 설치·보수원
건설,토목,토목시공,상하수도시공,건설·채굴 기계 운전원
건설,토목,토목시공,보링그라우팅,건설·채굴 기계 운전원
건설,토목,토목시공,철강재시공,강구조물 가공원 및 건립원
건설,토목,토목시공,준설,건설·채굴 기계 운전원
건설,토목,토목시공,석축,건축 석공
건설,토목,측량·지리정보 개발,지적,측량·지리정보 전문가
건설,토목,측량·지리정보 개발,측량,측량·지리정보 전문가
건설,토목,측량·지리정보 개발,공간정보구축,측량·지리정보 전문가
건설,토목,측량·지리정보 개발,공간정보융합서비스,측량·지리정보 전문가
건설,건축,건축설계·감리,건축설계,건축가
건설,건축,건축설계·감리,건축구조설계,건축공학 기술자
건설,건축,건축설계·감리,건축공사감리,건축가
건설,건축,건축설계·감리,건축공사감리,건축공학 기술자
건설,건축,건축설계·감리,실내건축설계,건축가
건설,건축,건축시공,건축목공시공,건축 목공
건설,건축,건축시공,조적미장시공,조적공 및 석재부설원
건설,건축,건축시공,조적미장시공,미장공
건설,건축,건축시공,방수시공,방수공
건설,건축,건축시공,타일시공,바닥재 시공원
건설,건축,건축시공,건축도장시공,건축 도장공
건설,건축,건축시공,철근콘크리트시공,철근공
건설,건축,건축시공,철근콘크리트시공,콘크리트공
건설,건축,건축시공,창호시공,건축 목공
건설,건축,건축시공,창호시공,도배공 및 유리 부착원
건설,건축,건축시공,창호시공,새시 조립·설치원
건설,건축,건축시공,가설시공,기타 건축 마감 기능원
건설,건축,건축시공,수장시공,바닥재 시공원
건설,건축,건축시공,수장시공,도배공 및 유리 부착원
건설,건축,건축시공,단열시공,단열공
건설,건축,건축시공,지붕시공,건축 목공
건설,건축,건축시공,지붕시공,기타 건축 마감 기능원
건설,건축,건축시공,구조물해체,기타 건축 마감 기능원
건설,건축,건축시공,강구조시공,강구조물 가공원 및 건립원
건설,건축,건축시공,경량철골시공,경량철골공
건설,건축,건축시공,건설공사판넬시공,건축 목공
건설,건축,건축시공,한옥시공,건축 목공
건설,건축,건축시공,석재시공,건축 석공
건설,건축,건축시공,석재시공,조적공 및 석재부설원
건설,건축,건축설비설계· 시공,건축설비설계,건축공학 기술자
건설,건축,건축설비설계· 시공,건축설비시공,건축공학 기술자
건설,건축,건축설비설계· 시공,건축설비감리,건축공학 기술자
건설,건축,건축설비설계· 시공,건축설비유지관리,건축공학 기술자
건설,건축,건축설비설계· 시공,배관시공,건설 배관공
건설,플랜트,플랜트설계·감리,발전설비설계,기계공학 기술자 및 연구원
건설,플랜트,플랜트설계·감리,발전설비설계,전기공학 기술자 및 연구원
건설,플랜트,플랜트설계·감리,석유·화학설비설계,기계공학 기술자 및 연구원
건설,플랜트,플랜트설계·감리,석유·화학설비설계,화학공학 기술자 및 연구원
건설,플랜트,플랜트설계·감리,에너지설비설계,기계공학 기술자 및 연구원
건설,플랜트,플랜트설계·감리,에너지설비설계,전기공학 기술자 및 연구원
건설,플랜트,플랜트설계·감리,제조공장설비설계,기계공학 기술자 및 연구원
건설,플랜트,플랜트설계·감리,환경설비설계,기계공학 기술자 및 연구원
건설,플랜트,플랜트설계·감리,환경설비설계,환경공학 기술자 및 연구원
건설,플랜트,플랜트설계·감리,플랜트설비감리,기계공학 기술자 및 연구원
건설,플랜트,플랜트설계·감리,플랜트설비감리,전기공학 기술자 및 연구원
건설,플랜트,플랜트설계·감리,플랜트설비감리,화학공학 기술자 및 연구원
건설,플랜트,플랜트설계·감리,해수담수화플랜트 설비설계,기계공학 기술자 및 연구원
건설,플랜트,플랜트설계·감리,해수담수화플랜트 설비설계,전기공학 기술자 및 연구원
건설,플랜트,플랜트설계·감리,해수담수화플랜트 설비설계,화학공학 기술자 및 연구원
건설,플랜트,플랜트시공,플랜트기계설비시공,공업 배관공
건설,플랜트,플랜트시공,플랜트기계설비시공,공업기계 설치·정비원
건설,플랜트,플랜트시공,플랜트전기설비시공,전기공학 기술자 및 연구원
건설,플랜트,플랜트시공,플랜트전기설비시공,산업 전기공
건설,플랜트,플랜트시공,플랜트계측설비시공,전기공학 기술자 및 연구원
건설,플랜트,플랜트시공,플랜트계측설비시공,산업 전기공
건설,플랜트,플랜트시공,플랜트계측설비시공,내선 전기공
건설,플랜트,플랜트사업관리,플랜트사업관리,건축가
건설,플랜트,플랜트사업관리,플랜트사업관리,건축공학 기술자
건설,플랜트,플랜트사업관리,플랜트사업관리,토목공학 기술자
건설,조경,조경,조경설계,조경 기술자
건설,조경,조경,조경시공,조경 기술자
건설,조경,조경,조경시공,조경원
건설,조경,조경,조경관리,조경원
건설,조경,조경,조경사업관리,조경 기술자
건설,도시·교통,국토·도시계획,국토·지역계획,도시·교통 전문가
건설,도시·교통,국토·도시계획,도시계획,도시·교통 전문가
건설,도시·교통,국토·도시계획,도시설계,도시·교통 전문가
건설,도시·교통,국토·도시계획,도시재생,도시·교통 전문가
건설,도시·교통,국토·도시계획,도시개발,도시·교통 전문가
건설,도시·교통,국토·도시계획,도시경관,도시·교통 전문가
건설,도시·교통,교통계획·설계,교통계획,도시·교통 전문가
건설,도시·교통,교통계획·설계,교통설계,도시·교통 전문가
건설,도시·교통,교통계획·설계,교통운영·감리,도시·교통 전문가
건설,도시·교통,주거서비스,주거서비스지원,사회복지사
건설,도시·교통,지능형교통,지능형교통체계(ITS) 기획 및 설계,도시·교통 전문가
건설,도시·교통,지능형교통,지능형교통체계(ITS) 개발 및 구축,통신공학 기술자 및 연구원
건설,도시·교통,지능형교통,지능형교통체계(ITS) 개발 및 구축,응용 소프트웨어 개발자
건설,도시·교통,지능형교통,지능형교통체계(ITS) 개발 및 구축,네트워크 시스템 개발자
건설,도시·교통,지능형교통,지능형교통체계(ITS) 운영 및 유지관리,정보시스템 운영자
건설,도시·교통,지능형교통,지능형교통체계(ITS) 운영 및 유지관리,도시·교통 전문가
건설,도시·교통,지능형교통,지능형교통체계(ITS) 운영 및 유지관리,통신장비 설치·수리원
건설,건설기계운전· 정비,토공기계운전,모터그레이더운전,건설·채굴 기계 운전원
건설,건설기계운전· 정비,토공기계운전,아스팔트피니셔운전,건설·채굴 기계 운전원
건설,건설기계운전· 정비,토공기계운전,롤러운전,건설·채굴 기계 운전원
건설,건설기계운전· 정비,토공기계운전,불도저운전,건설·채굴 기계 운전원
건설,건설기계운전· 정비,토공기계운전,로더운전,건설·채굴 기계 운전원
건설,건설기계운전· 정비,토공기계운전,굴착기운전,건설·채굴 기계 운전원
건설,건설기계운전· 정비,토공기계운전,준설선운전,건설·채굴 기계 운전원
건설,건설기계운전· 정비,기초공건설기계 운전,락드릴항타항발기 운전,건설·채굴 기계 운전원
건설,건설기계운전· 정비,기초공건설기계 운전,지열시추기운전,건설·채굴 기계 운전원
건설,건설기계운전· 정비,콘크리트공기계 운전,콘크리트공기계운전,건설·채굴 기계 운전원
건설,건설기계운전· 정비,적재기계운전,지게차운전,물품이동장비 조작원 (크레인·호이스트·지게차)
건설,건설기계운전· 정비,양중기계운전,기중기운전 (이동식크레인조종),물품이동장비 조작원 (크레인·호이스트·지게차)
건설,건설기계운전· 정비,양중기계운전,양화장치운전 (선박크레인조종),물품이동장비 조작원 (크레인·호이스트·지게차)
건설,건설기계운전· 정비,양중기계운전,타워크레인운전 (타워크레인조종),물품이동장비 조작원 (크레인·호이스트·지게차)
건설,건설기계운전· 정비,양중기계운전,천장크레인운전 (천장크레인조종),물품이동장비 조작원 (크레인·호이스트·지게차)
건설,건설기계운전· 정비,양중기계운전,컨테이너크레인운전 (컨테이너크레인조종),물품이동장비 조작원 (크레인·호이스트·지게차)
건설,건설기계운전· 정비,양중기계운전,줄걸이작업,하역·적재 종사원
건설,건설기계운전· 정비,양중기계운전,타워크레인설치해체,물품이동장비 설치·정비원
건설,건설기계운전· 정비,건설기계정비,건설기계정비,건설·광업 기계 설치·정비원
건설,건설기계운전· 정비,건설기계정비,굴착기정비,건설·광업 기계 설치·정비원
건설,건설기계운전· 정비,건설기계정비,지게차정비,물품이동장비 설치·정비원
건설,건설기계운전· 정비,건설기계정비,이동식크레인정비,물품이동장비 설치·정비원
건설,해양자원,해양환경조사,해양관측,자연과학 연구원
건설,해양자원,해양환경조사,해양측량,측량·지리정보 전문가
건설,해양자원,해양환경조사,해양생태환경조사,자연과학 연구원
건설,해양자원,해양환경관리,해양환경보전·복원,환경공학 기술자 및 연구원
건설,해양자원,해양환경관리,해양환경영향평가,환경공학 기술자 및 연구원
건설,해양자원,해양환경관리,해양오염관리·방제,환경공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,원유시추설비설치· 운용,기계공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,원유시추설비설치· 운용,가스·에너지공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,원유시추설비설치· 운용,건설·광업 기계 설치·정비원
건설,해양자원,해양플랜트 설계·설치·운용,원유생산설비설치· 운용,기계공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,원유생산설비설치· 운용,가스·에너지공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,원유생산설비설치· 운용,공업기계 설치·정비원
건설,해양자원,해양플랜트 설계·설치·운용,해양터미널구조물 설치,토목공학 기술자
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트프로세스 설계,기계공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트프로세스 설계,전기공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트프로세스 설계,화학공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트시운전 설계,기계공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트시운전 설계,전기공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트시운전 설계,화학공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트안전설계,기계공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트안전설계,전기공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트안전설계,화학공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트안전설계,소방공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트종합설계,기계공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트구조설계,기계공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트기계설계,기계공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트계장설계,기계공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트계장설계,전기공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트배관설계,기계공학 기술자 및 연구원
건설,해양자원,해양플랜트 설계·설치·운용,해양플랜트전장설계,전기공학 기술자 및 연구원
건설,해양자원,해양자원개발· 관리,해양자원탐사,측량·지리정보 전문가
건설,해양자원,해양자원개발· 관리,해양자원탐사,가스·에너지공학 기술자 및 연구원
건설,해양자원,해양자원개발· 관리,해양자원개발,가스·에너지공학 기술자 및 연구원
건설,해양자원,해양자원개발· 관리,해양자원관리,금속·재료공학 기술자 및 연구원
건설,해양자원,해양자원개발· 관리,해양자원관리,가스·에너지공학 기술자 및 연구원
건설,해양자원,잠수,일반잠수,촬영 기사
건설,해양자원,잠수,산업잠수,기타 채굴·토목 종사원
건설,해양자원,잠수,산업잠수,용접원
기계,기계설계,설계기획,기계설계기획,기계공학 기술자 및 연구원
기계,기계설계,설계기획,기계설계기획,로봇공학 기술자 및 연구원
기계,기계설계,설계기획,기계개발기획,기계공학 기술자 및 연구원
기계,기계설계,설계기획,기계개발기획,로봇공학 기술자 및 연구원
기계,기계설계,설계기획,기계조달,자재·구매·물류 사무원
기계,기계설계,설계기획,기계조달,기계공학 기술자 및 연구원
기계,기계설계,설계기획,기계조달,로봇공학 기술자 및 연구원
기계,기계설계,설계기획,기계마케팅,광고·홍보 전문가
기계,기계설계,설계기획,기계마케팅,기획·마케팅 사무원
기계,기계설계,설계기획,기계마케팅,기술 영업원
기계,기계설계,기계설계,기계요소설계,기계공학 기술자 및 연구원
기계,기계설계,기계설계,기계요소설계,로봇공학 기술자 및 연구원
기계,기계설계,기계설계,기계시스템설계,기계공학 기술자 및 연구원
기계,기계설계,기계설계,기계시스템설계,로봇공학 기술자 및 연구원
기계,기계설계,기계설계,구조해석설계,기계공학 기술자 및 연구원
기계,기계설계,기계설계,구조해석설계,로봇공학 기술자 및 연구원
기계,기계설계,기계설계,기계제어설계,기계공학 기술자 및 연구원
기계,기계설계,기계설계,기계제어설계,로봇공학 기술자 및 연구원
기계,기계가공,절삭가공,선반가공,금속 공작기계 조작원
기계,기계가공,절삭가공,밀링가공,금속 공작기계 조작원
